price,model_year,model,condition,cylinders,fuel,odometer,transmission,type,paint_color,is_4wd,date_posted,days_listed
3750,2007.0,hyundai santa fe,excellent,6,gas,145000.0,automatic,SUV,grey,1.0,2018-10-07,19
7995,2009.0,honda accord,excellent,4,gas,,automatic,sedan,grey,,2018-12-19,109
4999,2010.0,nissan rogue,excellent,4,gas,151505.0,automatic,SUV,silver,1.0,2018-05-03,19
4995,2008.0,ford explorer,excellent,6,gas,127000.0,automatic,SUV,black,1.0,2018-07-01,11
4500,2005.0,cadillac escalade,fair,8,gas,,automatic,SUV,white,,2018-10-17,12
12900,2005.0,ford f350 super duty,good,8,diesel,158000.0,automatic,truck,silver,1.0,2019-02-27,15
7500,2012.0,toyota camry le,like new,4,gas,102000.0,automatic,sedan,black,,2018-08-08,61
3600,2005.0,honda pilot,excellent,,gas,190000.0,automatic,SUV,silver,,2018-12-07,6
5995,2010.0,toyota camry,good,4,diesel,154689.0,automatic,sedan,,,2018-11-21,67
800,1999.0,gmc sierra,salvage,8,gas,305000.0,automatic,truck,blue,1.0,2019-04-07,16
2500,2001.0,chevrolet tahoe,good,8,gas,128000.0,automatic,SUV,blue,1.0,2018-07-11,42
6995,,hyundai sonata,good,,gas,96000.0,automatic,sedan,black,,2018-09-20,48
6995,2010.0,toyota sienna,good,,gas,111000.0,automatic,wagon,green,,2019-03-14,9
8995,,chevrolet tahoe,good,8,gas,136000.0,automatic,wagon,blue,1.0,2018-11-12,4
8995,2008.0,chevrolet silverado 1500,good,,gas,111000.0,automatic,truck,,1.0,2018-05-04,15
9995,2011.0,toyota tacoma,good,4,gas,161000.0,automatic,truck,,1.0,2018-05-05,24
8000,2009.0,jeep grand cherokee,excellent,6,gas,124500.0,automatic,SUV,silver,1.0,2018-09-26,55
3995,2007.0,subaru forester,good,4,gas,154000.0,automatic,SUV,blue,1.0,2018-07-14,82
14500,2010.0,ford f-150,excellent,8,gas,115900.0,automatic,truck,silver,1.0,2018-10-06,45
11000,2013.0,chrysler town & country,excellent,6,gas,96900.0,automatic,mini-van,blue,,2018-10-24,23
8995,2013.0,subaru forester,good,4,gas,64300.0,manual,SUV,custom,1.0,2019-04-04,8
7800,2014.0,nissan maxima,excellent,8,gas,90000.0,automatic,sedan,purple,,2018-12-14,41
6995,2007.0,ford ranger,good,,gas,138000.0,automatic,truck,,1.0,2018-07-27,23
5995,2007.0,toyota rav4,good,4,gas,106000.0,automatic,SUV,custom,1.0,2019-03-02,54
12000,2011.0,toyota highlander,good,,gas,124500.0,manual,SUV,white,,2019-04-05,35
5995,2009.0,subaru outback,good,6,gas,156000.0,automatic,wagon,blue,1.0,2019-04-02,17
25380,2014.0,toyota tundra,excellent,8,gas,64877.0,automatic,truck,blue,1.0,2019-03-02,55
6000,2009.0,chevrolet silverado 1500,good,,gas,248000.0,automatic,truck,white,1.0,2018-08-14,32
3995,2008.0,toyota corolla,good,4,gas,101000.0,automatic,sedan,,,2018-10-13,71
9900,2012.0,gmc acadia,good,6,gas,100000.0,automatic,SUV,black,1.0,2018-10-21,83
9500,2012.0,buick enclave,excellent,6,gas,121000.0,automatic,SUV,white,1.0,2018-10-14,17
6995,2004.0,chevrolet silverado 1500,good,8,gas,189000.0,automatic,truck,,,2019-02-16,91
1500,2004.0,ford f-150,fair,,gas,132901.0,automatic,truck,brown,1.0,2018-07-22,16
7995,2018.0,ford focus se,excellent,4,gas,114459.0,automatic,hatchback,white,,2018-09-14,47
5500,2012.0,ford fusion se,excellent,4,gas,119000.0,automatic,sedan,silver,,2018-07-27,28
16900,2011.0,ford f350,good,8,gas,128356.0,automatic,truck,white,1.0,2018-10-07,33
3700,,chevrolet silverado,good,,gas,239000.0,automatic,truck,brown,1.0,2018-06-16,9
23500,2014.0,chevrolet silverado 1500,excellent,6,gas,68500.0,automatic,truck,white,1.0,2018-12-24,17
5991,2004.0,toyota highlander,excellent,6,gas,,automatic,SUV,grey,1.0,2018-08-26,6
7991,2008.0,chevrolet colorado,excellent,5,gas,49478.0,automatic,truck,white,,2018-10-27,30
24995,,subaru outback,excellent,4,gas,,automatic,SUV,black,1.0,2018-05-22,28
4699,2011.0,subaru forester,excellent,4,gas,173500.0,automatic,SUV,red,1.0,2019-02-03,52
2450,2011.0,toyota prius,fair,,gas,136000.0,automatic,sedan,blue,,2018-09-14,36
4500,2005.0,chevrolet silverado 1500,excellent,6,gas,168235.0,manual,pickup,red,,2019-03-01,6
7999,2012.0,chevrolet traverse,excellent,6,gas,151754.0,automatic,SUV,white,1.0,2018-12-11,22
7999,2012.0,chevrolet traverse,excellent,6,gas,,automatic,SUV,white,1.0,2018-07-20,57
3900,2011.0,ford focus,good,4,gas,65000.0,automatic,sedan,,,2018-06-01,10
22950,,ram 1500,excellent,6,diesel,159264.0,automatic,truck,,1.0,2018-08-21,12
19500,2016.0,ram 1500,excellent,6,gas,84900.0,automatic,truck,white,1.0,2018-12-13,9
11300,,chevrolet cruze,like new,4,gas,12451.0,automatic,sedan,black,,2018-08-03,54
25999,2014.0,jeep wrangler,excellent,6,gas,,manual,SUV,black,1.0,2018-11-02,51
5450,2011.0,dodge grand caravan,excellent,6,gas,128000.0,automatic,mini-van,blue,,2018-09-14,7
2500,1999.0,ford ranger,excellent,6,gas,191135.0,automatic,truck,yellow,1.0,2019-01-15,36
9995,2015.0,ford fusion se,like new,4,gas,62727.0,automatic,sedan,grey,,2019-02-26,46
9995,2013.0,toyota tacoma,good,4,gas,,automatic,truck,,,2019-01-22,11
7995,2012.0,chevrolet equinox,good,4,gas,91490.0,automatic,SUV,grey,,2018-12-28,21
4995,2011.0,ford fusion se,good,4,gas,,automatic,sedan,grey,,2018-09-09,5
3950,2005.0,toyota sienna,good,6,gas,168000.0,automatic,sedan,silver,,2018-06-04,132
15500,2018.0,chevrolet malibu,like new,4,gas,,automatic,sedan,blue,,2018-08-13,14
2000,1999.0,toyota camry,good,4,gas,202000.0,automatic,sedan,blue,,2018-08-16,5
17980,2011.0,bmw x5,excellent,8,gas,,automatic,SUV,black,1.0,2018-09-22,86
8900,2013.0,ford f-150,good,8,gas,147206.0,automatic,truck,white,1.0,2018-06-24,39
13998,2017.0,ford escape,good,4,gas,132888.0,automatic,SUV,black,1.0,2019-02-22,43
14995,,ford f350 super duty,excellent,8,gas,126650.0,automatic,truck,white,,2019-03-15,0
14999,2016.0,honda civic,excellent,4,gas,50596.0,automatic,sedan,blue,,2018-12-21,35
15495,2017.0,nissan rogue,excellent,4,gas,85716.0,automatic,SUV,,1.0,2018-10-28,25
4900,2006.0,jeep liberty,good,6,gas,121500.0,automatic,SUV,,1.0,2019-02-19,47
6595,2012.0,honda civic,excellent,4,gas,,automatic,coupe,red,,2018-07-13,9
3699,2008.0,honda civic,good,4,gas,110000.0,automatic,coupe,white,,2018-09-07,22
1799,2003.0,hyundai santa fe,excellent,4,gas,118000.0,automatic,SUV,green,,2019-04-03,35
2999,2010.0,honda civic,excellent,4,gas,95247.0,automatic,sedan,grey,,2018-09-27,44
2000,2004.0,honda odyssey,fair,6,gas,,automatic,mini-van,silver,,2018-08-16,22
9300,2002.0,ford f-250,good,8,diesel,336400.0,automatic,pickup,red,1.0,2018-12-06,50
16900,2012.0,toyota tacoma,like new,6,gas,90000.0,automatic,offroad,black,1.0,2018-12-08,33
6600,2014.0,ford escape,excellent,4,gas,,automatic,SUV,grey,1.0,2018-05-18,106
18995,2017.0,jeep cherokee,excellent,4,gas,17000.0,automatic,SUV,red,,2019-03-05,19
3400,2003.0,honda pilot,good,6,gas,239008.0,automatic,SUV,black,1.0,2019-01-16,36
3500,2006.0,ford explorer,good,8,gas,208000.0,automatic,SUV,,1.0,2018-10-05,32
3850,2008.0,toyota sienna,excellent,,gas,204000.0,automatic,mini-van,silver,,2018-06-05,77
27900,2015.0,ram 1500,excellent,8,gas,63400.0,automatic,truck,black,1.0,2019-04-10,10
5995,2009.0,toyota corolla,excellent,4,gas,153000.0,automatic,sedan,,,2018-09-10,70
7495,2013.0,ford focus se,excellent,4,gas,103000.0,automatic,hatchback,silver,,2018-05-19,14
4488,2009.0,ford focus se,excellent,4,gas,,automatic,sedan,blue,,2018-08-17,43
11950,2008.0,chevrolet silverado 1500,excellent,8,gas,113162.0,automatic,truck,silver,1.0,2019-01-08,19
13000,2008.0,gmc sierra,good,8,gas,,automatic,pickup,black,1.0,2019-04-11,63
6600,,kia soul,good,4,gas,111423.0,automatic,wagon,brown,,2019-02-13,20
4950,,kia soul,excellent,4,gas,,other,wagon,,,2019-04-11,31
4100,2004.0,toyota camry,excellent,6,gas,,automatic,convertible,,,2018-11-22,27
14900,2016.0,nissan rogue,excellent,4,gas,63748.0,automatic,SUV,blue,,2019-01-23,46
6600,,kia soul,good,,gas,111423.0,automatic,wagon,,,2018-06-12,82
11950,2017.0,hyundai elantra,like new,4,gas,34000.0,automatic,sedan,grey,,2018-06-18,3
10995,2015.0,ford fusion se,excellent,4,gas,84300.0,automatic,sedan,black,,2018-06-28,80
16800,2011.0,cadillac escalade,excellent,,gas,113600.0,automatic,SUV,white,1.0,2018-06-22,55
7495,2012.0,chevrolet equinox,like new,4,gas,113000.0,automatic,SUV,black,1.0,2018-09-01,32
800,1993.0,chevrolet silverado 1500,good,8,gas,,automatic,pickup,black,1.0,2019-03-14,38
9950,2003.0,chevrolet silverado 2500hd,good,8,gas,110000.0,automatic,pickup,silver,1.0,2019-03-18,15
20900,2013.0,jeep wrangler,good,,gas,105778.0,automatic,SUV,silver,1.0,2018-10-23,34
10900,2014.0,ford econoline,good,,gas,150027.0,automatic,van,white,,2018-12-31,59
16100,,ford f-150,good,8,gas,,automatic,truck,black,1.0,2018-10-04,34
7988,2009.0,ford edge,good,6,gas,131507.0,automatic,SUV,custom,1.0,2019-03-14,23
13900,2006.0,toyota tacoma,good,,gas,129416.0,automatic,truck,blue,1.0,2018-07-23,1
7495,2008.0,jeep grand cherokee,like new,6,gas,135000.0,automatic,SUV,black,1.0,2019-02-14,26
19491,2015.0,ford f-150,excellent,6,gas,96373.0,automatic,pickup,green,,2018-10-04,35
5500,2007.0,chevrolet impala,good,6,gas,64000.0,automatic,sedan,grey,,2019-01-25,52
12950,2007.0,ram 2500,good,6,diesel,245000.0,automatic,pickup,silver,1.0,2018-12-09,31
4900,2012.0,gmc sierra,excellent,6,gas,150000.0,automatic,pickup,,,2018-07-02,33
20800,2016.0,ram 1500,good,8,gas,115182.0,automatic,truck,white,1.0,2019-02-11,104
19999,2015.0,gmc sierra,like new,8,gas,94200.0,automatic,pickup,silver,1.0,2018-12-13,94
3998,2009.0,ford taurus,good,6,gas,,automatic,sedan,silver,,2018-06-09,31
3150,2000.0,jeep grand cherokee,good,6,gas,263000.0,automatic,SUV,red,1.0,2018-12-19,13
6980,2013.0,nissan altima,good,4,gas,,automatic,sedan,white,,2019-02-28,51
5300,2005.0,chevrolet equinox,good,6,gas,116250.0,automatic,SUV,grey,1.0,2018-12-25,54
9650,2006.0,ford f-350 sd,good,8,gas,216037.0,automatic,truck,grey,1.0,2018-05-02,28
13900,2011.0,ford f-150,good,6,gas,116832.0,automatic,truck,red,1.0,2018-07-30,40
15995,2013.0,chevrolet silverado 1500,excellent,8,gas,106000.0,automatic,truck,white,1.0,2018-10-30,71
9999,2008.0,chevrolet silverado,good,8,gas,142543.0,automatic,truck,,1.0,2018-06-02,79
9499,2007.0,gmc sierra 1500,good,8,gas,119295.0,automatic,truck,red,1.0,2019-03-20,97
9999,2009.0,ram 1500,good,,gas,174905.0,automatic,truck,red,,2019-03-22,27
19900,2002.0,gmc sierra 2500hd,excellent,8,gas,49000.0,automatic,truck,white,1.0,2018-06-28,27
2250,2003.0,nissan maxima,fair,6,gas,,automatic,sedan,white,,2018-07-05,13
5900,2005.0,chevrolet trailblazer,good,6,gas,107825.0,automatic,SUV,grey,1.0,2019-03-13,31
1995,2003.0,ford explorer,good,6,gas,206213.0,automatic,SUV,black,1.0,2018-11-12,33
7500,2007.0,toyota camry le,good,4,gas,69150.0,automatic,sedan,red,,2018-05-30,50
3650,2005.0,chevrolet silverado,good,8,gas,205.0,automatic,pickup,,1.0,2019-01-31,4
12900,2013.0,honda cr-v,excellent,4,gas,109925.0,automatic,SUV,white,1.0,2018-08-30,18
15000,2011.0,ford f-150,good,8,gas,130000.0,automatic,pickup,black,1.0,2018-08-02,31
8500,2008.0,ram 1500,good,8,gas,185000.0,automatic,truck,black,1.0,2018-05-19,63
3500,2003.0,chevrolet impala,excellent,,gas,168000.0,manual,sedan,,,2018-12-12,81
2750,1998.0,dodge dakota,good,6,gas,147000.0,automatic,truck,red,,2018-08-31,34
6995,2015.0,nissan versa,excellent,4,gas,,automatic,sedan,red,,2019-03-13,10
6995,2008.0,jeep grand cherokee laredo,like new,6,gas,124000.0,automatic,SUV,black,1.0,2019-04-17,29
6500,2010.0,ford f-150,excellent,8,gas,202957.0,automatic,truck,white,,2019-04-14,28
24500,2011.0,ram 3500,excellent,6,gas,210850.0,automatic,truck,custom,1.0,2018-06-28,51
32900,2015.0,ram 3500,excellent,6,diesel,151500.0,automatic,truck,white,1.0,2018-11-22,8
18900,2012.0,ford f-250 sd,excellent,,diesel,235000.0,automatic,truck,white,1.0,2019-03-05,15
12900,2011.0,chevrolet silverado 1500,excellent,8,gas,115163.0,automatic,truck,white,1.0,2019-03-03,90
2600,2007.0,toyota sienna,good,6,gas,214175.0,automatic,mini-van,brown,,2018-10-01,2
7500,2013.0,chrysler 200,excellent,4,gas,58000.0,automatic,sedan,white,,2018-06-04,44
20995,2013.0,chevrolet camaro,excellent,8,gas,,automatic,coupe,red,,2018-10-28,17
2300,2006.0,chevrolet impala,good,6,gas,,automatic,sedan,silver,,2018-09-14,33
5400,2005.0,subaru forester,good,4,gas,120000.0,automatic,SUV,,1.0,2019-04-08,18
1800,2004.0,toyota camry,good,4,gas,240000.0,automatic,sedan,silver,,2019-03-17,26
9995,2008.0,chevrolet silverado 1500,like new,8,gas,,automatic,truck,white,1.0,2019-02-24,22
15995,2016.0,nissan rogue,excellent,4,gas,18000.0,automatic,SUV,,,2018-12-18,28
3800,1995.0,chevrolet camaro,excellent,6,gas,144000.0,automatic,convertible,,,2019-01-16,22
12400,2017.0,nissan altima,good,4,gas,45096.0,automatic,sedan,silver,,2019-01-04,26
3250,2005.0,honda civic lx,fair,4,gas,184000.0,automatic,sedan,silver,,2019-01-25,70
7900,2012.0,subaru outback,good,4,gas,114722.0,automatic,wagon,blue,1.0,2018-10-15,36
15000,2003.0,ford f350 super duty,excellent,10,gas,124000.0,automatic,pickup,,1.0,2019-02-10,83
4200,1997.0,ford f-250,good,8,gas,208000.0,automatic,pickup,,,2018-10-07,24
13300,2010.0,ford expedition,excellent,8,gas,150017.0,automatic,SUV,white,1.0,2018-11-16,49
10500,2009.0,ford f-150,good,8,gas,153.0,automatic,truck,silver,1.0,2019-01-14,12
3500,,chevrolet silverado,fair,6,gas,149000.0,automatic,pickup,red,1.0,2018-05-17,10
5650,2010.0,honda odyssey,excellent,6,gas,101000.0,automatic,mini-van,white,,2018-06-24,78
13900,2016.0,volkswagen jetta,like new,4,gas,47400.0,manual,sedan,white,,2019-04-11,7
5900,2012.0,ford fusion,excellent,4,gas,135000.0,automatic,sedan,green,,2018-07-26,29
5500,1999.0,ford f-150,excellent,8,gas,167430.0,automatic,pickup,white,1.0,2019-03-05,62
3995,2010.0,ford fusion,excellent,6,gas,,automatic,sedan,,,2018-07-18,67
6500,2001.0,gmc sierra,good,8,gas,272000.0,automatic,truck,red,1.0,2018-12-09,41
9995,2010.0,ford mustang,excellent,6,gas,110000.0,automatic,convertible,silver,,2019-04-19,30
30000,2012.0,toyota tacoma,like new,6,gas,75000.0,automatic,truck,white,1.0,2018-12-12,87
17000,2012.0,ford f-150,excellent,8,gas,139000.0,automatic,pickup,silver,1.0,2018-10-28,70
4750,2010.0,nissan sentra,excellent,4,gas,63000.0,automatic,sedan,blue,,2019-04-04,105
7995,2013.0,chevrolet cruze,like new,4,gas,,automatic,sedan,purple,,2018-05-13,114
7495,2013.0,ford fusion se,excellent,,gas,111063.0,automatic,sedan,black,,2018-12-19,6
6950,2014.0,ford focus,excellent,,gas,80779.0,automatic,sedan,blue,,2018-09-27,111
25885,2016.0,ram 1500,like new,6,diesel,74491.0,automatic,truck,white,1.0,2019-03-13,53
5495,2013.0,ford focus,good,4,gas,128550.0,automatic,sedan,silver,,2019-01-16,36
31400,2016.0,chevrolet silverado 1500 crew,good,8,gas,15070.0,automatic,pickup,black,1.0,2018-10-01,84
1,1978.0,chevrolet suburban,good,8,gas,97500.0,automatic,SUV,blue,,2019-03-13,35
5500,2008.0,toyota prius,good,4,gas,136749.0,other,hatchback,green,,2018-12-28,22
13000,2008.0,toyota tacoma,excellent,6,gas,121000.0,manual,truck,red,1.0,2018-12-13,59
14995,2014.0,chevrolet silverado,like new,6,gas,174240.0,automatic,truck,white,1.0,2018-07-01,29
31000,2018.0,jeep grand cherokee,like new,,gas,18330.0,automatic,SUV,brown,1.0,2019-04-06,23
7495,2007.0,jeep grand cherokee,like new,6,gas,118730.0,automatic,SUV,,1.0,2018-11-26,26
13995,2011.0,ram 1500,like new,8,gas,,automatic,truck,black,1.0,2018-12-19,34
13495,2009.0,chevrolet silverado,like new,8,gas,109866.0,automatic,truck,blue,1.0,2018-07-01,72
17500,,jeep wrangler,excellent,6,gas,,manual,SUV,brown,1.0,2018-06-06,56
5975,2006.0,gmc sierra 1500,excellent,6,gas,102000.0,manual,pickup,silver,1.0,2018-11-28,16
7995,2007.0,chevrolet silverado 1500,excellent,8,gas,104200.0,automatic,pickup,white,1.0,2018-12-23,19
16125,2012.0,jeep wrangler,good,6,gas,80105.0,manual,SUV,silver,1.0,2019-02-11,18
24500,2017.0,jeep wrangler,good,6,gas,68754.0,automatic,SUV,black,1.0,2018-12-06,11
16000,2014.0,jeep wrangler,good,6,gas,49315.0,manual,SUV,black,1.0,2018-11-13,55
1850,1991.0,jeep wrangler,good,,gas,137000.0,other,offroad,red,1.0,2019-01-24,22
12500,2011.0,honda pilot,good,6,gas,95499.0,automatic,SUV,custom,1.0,2019-02-22,18
23888,,toyota tacoma,good,6,gas,,automatic,truck,grey,1.0,2018-09-06,8
9988,2011.0,nissan murano,good,,gas,84841.0,automatic,SUV,black,1.0,2018-11-17,16
8688,2013.0,volkswagen passat,good,6,diesel,83155.0,automatic,sedan,black,,2019-01-02,22
16500,2014.0,ford econoline,good,8,gas,,automatic,van,white,,2019-01-26,109
12988,2016.0,nissan rogue,good,4,gas,55189.0,automatic,SUV,silver,1.0,2019-03-05,49
42900,2018.0,chevrolet corvette,good,8,gas,,automatic,coupe,,,2018-11-16,76
2500,2003.0,chevrolet silverado,good,8,gas,1300.0,automatic,truck,black,1.0,2019-04-03,20
2500,2002.0,honda civic,good,4,gas,150000.0,automatic,sedan,grey,,2018-07-30,31
4800,2003.0,nissan altima,like new,4,gas,8000.0,automatic,sedan,,,2018-05-24,27
2950,2003.0,jeep liberty,good,6,gas,139000.0,manual,SUV,,,2019-03-27,61
10000,2008.0,ford f350 super duty,excellent,8,gas,100006.0,automatic,truck,silver,1.0,2018-11-07,48
2500,2004.0,chevrolet silverado,fair,6,gas,176000.0,automatic,pickup,,1.0,2018-05-04,26
5500,2009.0,toyota camry le,excellent,4,gas,137818.0,automatic,sedan,red,,2018-10-18,29
19500,2012.0,jeep wrangler,excellent,6,gas,77285.0,manual,SUV,orange,1.0,2018-09-14,4
4800,2012.0,ford focus,excellent,4,gas,97000.0,automatic,sedan,black,,2018-10-09,18
19695,2012.0,chevrolet silverado 1500,excellent,8,gas,102600.0,automatic,truck,white,1.0,2019-01-10,33
28900,2017.0,chevrolet silverado,like new,,gas,43004.0,automatic,pickup,,1.0,2018-10-25,44
18900,2013.0,chevrolet silverado 1500,excellent,8,gas,108144.0,automatic,truck,,1.0,2018-10-24,23
4750,2007.0,ford escape,excellent,4,gas,117.0,automatic,SUV,,1.0,2018-05-07,46
2499,2003.0,honda accord,excellent,4,gas,171000.0,automatic,sedan,,,2018-06-29,13
2000,2005.0,chevrolet silverado 1500,fair,6,gas,165000.0,automatic,pickup,green,,2018-07-13,9
6995,2014.0,ford f-150,excellent,8,gas,,automatic,truck,red,,2019-03-04,29
2500,1998.0,toyota corolla,excellent,4,gas,117749.0,automatic,sedan,blue,,2018-07-30,76
5995,2011.0,chevrolet impala,good,6,gas,,automatic,sedan,silver,,2018-07-02,37
11500,2017.0,chrysler 300,like new,,gas,89000.0,automatic,sedan,black,,2019-02-08,38
8588,2009.0,honda civic lx,excellent,4,gas,49780.0,automatic,sedan,black,,2018-05-13,44
8800,2016.0,ford fusion,good,4,gas,,automatic,sedan,silver,,2019-01-09,71
18716,2012.0,ram 1500,excellent,8,gas,62700.0,automatic,truck,blue,1.0,2019-01-11,19
26995,,chevrolet silverado 2500hd,excellent,8,diesel,93000.0,automatic,truck,blue,1.0,2018-05-05,37
12995,2012.0,ram 1500,excellent,8,gas,136300.0,automatic,truck,custom,1.0,2018-07-02,29
19995,2014.0,ram 2500,excellent,8,gas,109600.0,automatic,truck,grey,1.0,2018-07-04,13
10800,2001.0,chevrolet silverado,good,8,gas,112500.0,automatic,truck,black,1.0,2018-07-13,20
4500,2004.0,dodge dakota,good,8,gas,158000.0,automatic,pickup,blue,1.0,2018-08-06,59
8500,,bmw x5,excellent,6,diesel,117000.0,automatic,SUV,grey,1.0,2019-01-17,8
1900,2000.0,ford mustang,fair,6,gas,130000.0,automatic,convertible,black,,2018-05-03,41
6500,2012.0,dodge grand caravan,good,6,gas,119000.0,automatic,mini-van,,,2019-01-28,10
3200,2006.0,ford escape,good,6,gas,135000.0,automatic,SUV,silver,1.0,2019-04-17,12
34900,2013.0,mercedes-benz benze sprinter 2500,excellent,6,diesel,,automatic,van,black,,2019-01-21,87
6495,2010.0,toyota camry le,excellent,4,gas,108846.0,automatic,sedan,white,,2018-08-02,14
3200,2010.0,chevrolet impala,good,6,gas,,automatic,sedan,,,2018-08-17,21
5995,2011.0,chevrolet malibu,good,4,gas,89000.0,automatic,sedan,custom,,2019-01-07,24
2000,2010.0,ford fusion se,excellent,6,gas,230000.0,automatic,sedan,blue,,2018-12-03,13
25000,2016.0,chevrolet silverado 2500hd,like new,,gas,69000.0,automatic,offroad,silver,1.0,2018-08-24,67
22800,2019.0,chevrolet colorado,like new,6,gas,22000.0,automatic,truck,white,,2019-01-07,12
2000,2003.0,ford f250,fair,8,gas,191000.0,automatic,pickup,,,2018-10-13,4
8900,1995.0,jeep wrangler,good,,gas,112029.0,manual,offroad,blue,1.0,2018-07-05,25
46000,2015.0,chevrolet silverado 2500hd,like new,8,diesel,,automatic,truck,white,1.0,2019-04-16,22
5900,2007.0,chevrolet impala,good,6,gas,,automatic,sedan,grey,,2019-02-08,48
22500,2006.0,toyota tacoma,good,6,gas,158000.0,automatic,truck,black,1.0,2019-03-08,26
5750,2010.0,ford focus se,excellent,,gas,107000.0,automatic,hatchback,,,2018-10-03,51
4000,2006.0,ford ranger,excellent,,gas,148000.0,automatic,pickup,brown,,2018-08-04,7
7500,2010.0,toyota prius,excellent,6,hybrid,112500.0,automatic,hatchback,red,,2018-06-03,29
7195,2010.0,honda cr-v,excellent,4,gas,,automatic,SUV,grey,1.0,2018-10-18,32
4250,2009.0,chevrolet impala,good,6,gas,,automatic,sedan,silver,,2018-07-19,49
4900,2007.0,toyota camry,excellent,4,gas,140000.0,automatic,sedan,blue,,2018-09-12,62
2995,2011.0,kia soul,excellent,4,gas,110000.0,manual,SUV,silver,,2018-11-06,4
16000,2012.0,ram 1500,good,8,gas,79000.0,automatic,pickup,black,1.0,2018-06-05,23
6999,2000.0,ford f250 super duty,good,10,gas,56082.0,automatic,pickup,green,1.0,2018-11-23,53
7200,2005.0,ford f250 super duty,good,8,diesel,297360.0,automatic,truck,,1.0,2018-08-15,17
